train_week,predict_day,ideally_sched,missed,wrongly_sched,total_num,%_wrongly_sched,%_ideally_sched,%_missed_opp.,t_wrong_sched_%,r2s,mse,mae,model_score,y_pred
2022-03-11,2022-03-18,529,2,299,861,34.72706155632984,61.440185830429726,0.3780718336483932,36.19854721549637,-1.156828859521641,369.0541440027266,281.28975036728264,0.13462910002312423,"[ 548.39960937  738.65161643  739.63626782  438.71867139  187.26373116
  222.20222773  228.2924836   289.50740311  290.8931256   322.1326544
  263.28101069  264.75446748  225.56623636  177.16908852  177.3570906
  248.23740067   78.17247047  322.60644199  227.67876162   53.03313618
   42.02454876   43.48547209  550.77507112  178.9582971  1206.55930021
  196.47202264  300.86593692  171.38871813  354.86831154 1071.99936114
  184.34432343  869.93620291  870.21897986  249.4658522   871.97939144
  872.26216839  872.54494534  872.8277223   873.11049925 1013.17826255
 1013.4610395  1013.74381645 1014.02659341 1014.30937036 1014.59214731
 1014.87492426 1015.15770122  981.56889491  981.85167187  982.13444882
  982.41722577  958.63165644  206.62198333  246.36162538  204.7188546
  248.86562803  175.6490562   228.13920944  174.63586203  176.07171841
  177.50757479  300.1737949   252.99763011  190.18689225  293.57532115
  218.20322713  227.31439657  579.96259738  580.84698099  581.7313646
  582.61574821  583.50013182  584.38451543  585.26889905  586.15328266
  221.82417083  340.75574352  971.85169987  972.13447682  972.41725377
  376.37267919  973.93535155  974.70146681  374.79691309  975.74875976
  344.94811384  295.55068824  978.71524739  426.67930594  258.14046431
  979.04441336  254.5621624   264.68925047  247.22434105  995.12713489
  303.032456    276.50064247  251.42734187  264.81914772  249.962867
  251.61635555  526.05742445  527.04207583  528.02672722  529.01137861
  529.99603     530.98068138  531.96533277  532.94998416  533.93463554
  534.91928693  535.90393832  536.8885897   537.87324109  538.85789248
  324.81276841  262.84670966  897.64715297  310.75875113  312.17371839
  313.58868566  315.00365292  316.41862018  317.83358744  298.15754433
  327.94374056  352.18099788  261.85584397  258.74684175  349.01772837
  271.0016875   288.15232607  244.96313541  254.96529159  246.81807946
  188.08916505  337.3752206   315.19012198  992.32847216  255.99932807
 1007.67896596  278.38527984  395.85313759  397.13859231  398.42404703
  399.70950174  400.99495646  402.28041117 1026.63004461 1026.91282156
 1027.19559851  272.19849177  995.47415691  995.75693386  992.1730044
  333.28243008  271.07235172  272.5082081   285.41880784  323.87346275
  645.89028371  646.77466732  647.65905093  648.54343454  265.52600503
  336.53533899  280.91509608  988.77609743  224.21047216  266.32865427
  255.44933141  256.88518779  255.44933141  980.25476494  230.83094474
  236.8693961   221.40762601  244.33102311   77.83365529  202.90211999
  120.16960591  234.6669023   141.54770545  305.74383609   70.3463776
   61.45013998  286.49092806  346.6953946   347.30404182  347.91268905
  348.52133628  349.1299835   349.73863073  350.34727795    0.
  478.62020887    0.         1423.2635777   549.09937072  124.17631141
    0.         1167.09076279 1121.48033416  481.95600877  483.30413084
  484.65225292  410.71913792  435.84279449  488.93893294  422.89061048
  403.1188715   429.46742747  416.28777038  406.77431623  419.247541
  428.0534037   444.19167229  423.66791139  421.47516524   59.11055442
   72.02062681   72.12640008  139.13401983   91.39856945  108.64495356
   82.26348351   87.94459187  162.08276411  107.31782721  255.5953133
   91.44577164  252.58506093   93.66542435   95.13888115   96.61233794
   98.08579474   99.55925154  185.70701939  102.49000263   90.98092613
   97.24931573  100.15996516  101.16382748  258.72062189   99.51820835
  100.99166515  102.46512195  103.93857875  105.41203554  106.88549234
  108.35894914  109.83240593  111.30586273  112.77931953  114.25277632
  115.72623312  117.19968992  118.67314671  120.14660351  476.9978785
  109.00256372  105.04859654  814.10138473  814.50722963  107.19814171
   96.2069616    98.43246105   99.90591785  101.37937464  102.85283144
  104.32628824  105.79974503  107.27320183  108.74665863  110.22011542
  111.69357222  113.16702902  114.64048581  116.11394261  117.58739941
  119.06085621  120.534313    122.0077698   123.4812266   124.95468339
  126.42814019  127.90159699  129.37505378  130.84851058  132.32196738
  133.79542417  135.26888097  136.74233777  138.21579456  139.68925136
  141.16270816  142.63616496  144.10962175  145.58307855  147.05653535
  148.52999214  150.00344894  151.47690574  152.95036253  154.42381933
  155.89727613  157.37073292  158.84418972  160.31764652  161.79110331
  163.26456011  164.73801691  166.21147371  167.6849305   169.1583873
  170.6318441   126.3583637   126.3583637   126.3583637   852.02766141
  852.31043837  852.59321532  852.87599227  853.15876922  853.44154618
  128.05502541  924.40467895  396.11354914  120.66763046  122.10348684
  123.53934322  194.77959325  793.40831528  798.10892761  796.69469551
  349.62125633  664.40021269  656.48075819  656.9640707   108.25822574
  658.80803875  110.10219379  111.46284934  662.01266235  410.03720797
  410.92159158  662.84141917  663.32473168  600.16479958   43.71436477
  663.50724085  663.99055336  664.47386586   45.16430229  666.43063517
  666.91394767  637.33158675  637.81489926   23.31348185  639.75955287
  734.7314925   611.63704565    0.          581.49908394  581.98239644
  582.46570895  582.94902145  583.43233396  707.29287026   10.18696512
  784.2405366   251.11000187  252.29518881  253.48037575  254.66556269
  255.85074963  257.03593657  258.22112351  259.40631045  260.59149739
  261.77668433  252.96526381  195.79371368  104.35102904  105.78688542
   83.92563986  849.94176704  850.224544    850.50732095  184.7808463
  852.17582039  852.45859735  852.7413743   114.66219754  182.95035138
  180.03761448  112.73538008  114.19672119  158.30578622  159.64137483
  160.97696343  162.31255204  163.64814064  819.32553167  160.84441696
  162.18000556  163.51559417  830.83558665  831.11836361  831.40114056
  831.68391751  831.96669446  832.24947142   76.80768794  122.68109253
  804.0384042    17.57699465  192.17418581  842.07433885  842.3571158
  842.63989275  842.9226697   843.20544666  843.48822361  843.77100056
  844.05377751  844.33655447  844.61933142  844.90210837  845.18488532
  845.46766228  845.75043923  846.03321618  846.31599313  846.59877009
  846.88154704  847.16432399  847.44710094  847.7298779   848.01265485
  848.2954318   848.57820875  848.86098571  849.14376266  849.42653961
  849.70931656  849.99209352  850.27487047  850.55764742  850.84042437
  851.12320133  851.40597828  851.68875523  851.97153218  852.25430914
  852.53708609  852.81986304  853.10263999  853.38541695  853.6681939
  853.95097085  854.2337478   854.51652476  854.79930171  855.08207866
  855.36485561  855.64763257  855.93040952  128.29858728  841.21826811
  856.84969863  103.4218683   222.38765966   25.22833412   42.01679188
  248.54494729  164.57907404    0.          926.32129966  926.60407661
  926.88685356  927.16963051  927.45240747  927.73518442  928.01796137
  928.30073832  928.58351528  928.86629223  929.14906918  929.43184613
  929.71462309  929.99740004  930.28017699  930.56295394  930.8457309
  931.12850785  931.4112848   931.69406175  931.97683871  932.25961566
  932.54239261  932.82516956  933.10794652  933.39072347  933.67350042
  933.95627737  934.23905432  934.52183128  934.80460823  935.08738518
  935.37016213  935.65293909  935.93571604  936.21849299  395.7352316
  396.92041854  398.10560548  399.29079242  400.47597936  401.6611663
  402.84635324  404.03154018  405.21672712  406.40191406  407.587101
  408.77228794  409.95747488  411.14266182  412.32784876  413.5130357
  414.69822264  415.88340958  417.06859652  418.25378346  419.4389704
  420.62415733  421.80934427  422.99453121  911.23668468  277.93864851
  187.27614043  243.15424561  833.84612806  830.66896898   77.41779809
    0.          228.77840523  229.66278884    0.            0.
    0.            0.            0.            0.            0.
    0.            0.          989.327274    989.61005096 1011.89004561
  244.7427405   262.92093206  802.1325416   802.41531856  185.83190109
  187.1173558   188.40281052  189.68826524   55.54439447  126.90425299
  332.37545594 1006.47010361 1006.75288056 1007.03565751 1007.31843447
 1007.60121142  286.90997701   46.66973365  506.70829314  387.55387727
  310.21528713  311.45060796  173.77504828  354.77910672  339.75143595
  357.68246391   18.62450584  691.57353654  691.8563135     0.
    6.74552107  224.20344472    0.          120.81193638  107.26030182
  108.74002535  110.21974889  111.69947242  207.74510335  129.52734245
  269.68075989  104.70303524  134.50956531  119.70479106  109.08483027
   99.22095679  121.7116407   114.0513229   195.29308296  192.75082177
  114.2993069   108.58626322  228.44382758  118.50034153  142.78659816
  109.5258472   100.58804357  102.05941145  848.58955065  498.04654637
  942.85671563  943.13949258  120.57592302  122.05564656  123.53537009
  125.01509362  118.33422553  907.57322975  907.85600671  908.13878366
  908.42156061  908.70433756  908.98711452  909.26989147  909.55266842
  909.83544537  910.11822233  910.40099928  910.68377623  910.96655318
  911.24933014  911.53210709  911.81488404  912.09766099  912.38043795
  912.6632149   912.94599185  913.2287688   913.51154576  913.79432271
  914.07709966  914.35987661  208.50395458  207.4274334   137.49793352
  138.9337899   118.84635889  141.8472809   207.78318013  130.32184676
  183.14122834  184.52695083  185.91267332  187.29839582  188.68411831
  118.33998985  152.34465318  852.04414178  852.32691874  200.55312963
  207.21872261  886.65555392  133.47987027  468.60931919  469.4937028
  624.79734449  625.40599172  626.01463894  626.62328617  836.61583351
  627.51471035  628.12335757  628.7320048   137.08006437   98.25632836
  141.2555455   822.23904124   71.85774821   32.36252515  110.26646907
  145.77926202  116.56958859  117.89891046  119.22823232  120.55755419
   66.23076121   67.66661759   69.10247397  111.8819777   113.31783408
  114.75369046   92.68010838   94.11596476   95.55182114  341.64563083
   86.90909661   97.67902769   99.11488407  100.2679635   101.70381988
  103.13967626  104.57553264  106.01138902  107.4472454   108.88310178
  110.03618121  111.47203759  112.90789397  114.34375035  115.77960674
  117.21546312  118.6513195   120.08717588  131.62604335  133.06189973
  134.49775611  135.93361249  137.36946887  138.80532525  140.24118163
  141.67703802  143.1128944   144.54875078  145.98460716  147.42046354
  148.85631992  150.2921763   151.72803268  153.16388906  154.59974544
  156.03560182  157.4714582   158.90731458  160.34317096  161.77902735
  163.21488373  164.65074011  163.2329101   163.38331177  872.92352168
  163.81649038  155.05575175  728.93059358  721.61141284   10.68255889
  738.16482707  738.44760402  738.73038098  739.01315793  739.29593488
  739.57871183  739.86148879  740.14426574  740.42704269  740.70981964
  740.9925966   741.27537355  741.5581505   741.84092745  742.1237044
   17.57427813  338.76006193  339.94524887  341.13043581  342.31562275
  343.50080969  344.68599663  345.87118357  347.05637051  348.24155745
  349.42674439  350.61193133  351.79711827  352.98230521  354.16749215
  355.35267909  356.53786603  357.72305297  358.90823991  360.09342685
  361.27861379  362.46380073  363.64898767  364.83417461  366.01936155
  199.87965368  920.90191332  921.18469027  921.46746722  921.75024417
  922.03302113  922.31579808  922.59857503  922.88135198  923.16412894
  923.44690589  923.72968284  924.01245979  924.29523675  924.5780137
  924.86079065  925.1435676   925.42634456  925.70912151  925.99189846
  926.27467541  926.55745237  926.84022932  927.12300627  927.40578322
  927.68856018  927.97133713  928.25411408  928.53689103  928.81966799
  929.10244494  929.38522189  929.66799884  929.9507758   930.23355275
  930.5163297   930.79910665  181.89798047  183.377704    184.85742753
  186.33715107  187.8168746   189.29659813  190.77632167  192.2560452
  117.60753509  156.61695126  915.1973391   915.48011605  915.76289301
  204.93884234  921.18431957  917.75176982  188.52914232  910.46895482
  910.75173177  547.58598449  546.77335905  829.59754356  829.88032052
  110.43337103  782.40377898  783.90950127  782.96933289  783.25210984
  783.53488679]"
2022-03-12,2022-03-19,268,29,248,612,40.52287581699346,43.790849673202615,10.820895522388058,50.92402464065708,-3.078685801685321,469.387574075377,354.5120942254494,0.11802588333578468,"[0.00000000e+00 5.28738192e+02 5.30062733e+02 2.66324584e+02
 0.00000000e+00 0.00000000e+00 3.41689548e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.53267521e+02 0.00000000e+00 0.00000000e+00 1.95321997e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.45329261e+02 5.91031243e+01 1.49071931e+02 1.50858917e+02
 6.00851778e+01 6.20408617e+01 6.39965456e+01 6.59522295e+01
 6.79079134e+01 6.98635973e+01 7.18192812e+01 7.37749651e+01
 6.45617064e+02 6.55247146e+01 1.17392174e+02 1.19314119e+02
 1.21236063e+02 1.23158007e+02 1.25079952e+02 1.27001896e+02
 1.28923840e+02 1.30845784e+02 1.32767729e+02 1.34689673e+02
 1.36611617e+02 1.38533561e+02 1.40455506e+02 1.42377450e+02
 1.44299394e+02 1.46221339e+02 1.48143283e+02 1.50065227e+02
 1.51987171e+02 1.53909116e+02 1.55831060e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.85553083e+02 1.11274532e+02 7.52834736e+01 5.98238911e+01
 5.48667655e+01 5.56371176e+01 5.76905887e+01 6.33364261e+01
 7.00521379e+01 8.65210119e+01 1.16145139e+02 1.75886478e+02
 2.93320688e+02 2.51231094e+02 4.03576287e+02 2.75056713e+02
 4.06847816e+02 1.55152192e+02 5.60016477e+01 4.80584545e+01
 3.17458928e+02 2.04972729e+02 1.53681741e+02 1.25491899e+02
 1.12904490e+02 1.11133289e+02 1.13186760e+02 1.18832598e+02
 1.25548309e+02 1.42017183e+02 1.71641310e+02 2.31382649e+02
 3.48816859e+02 2.00925925e+02 1.00529007e+02 6.30793706e+01
 7.60139178e+02 6.64413814e+01 1.19114460e+02 7.55822934e+02
 1.17764875e+02 7.59730456e+02 0.00000000e+00 0.00000000e+00
 1.04304475e+01 1.24536106e+01 1.44767738e+01 1.64999369e+01
 1.85231000e+01 7.28994407e+02 5.03039785e+02 5.03915801e+02
 5.04791817e+02 5.05667833e+02 5.06543849e+02 5.07419865e+02
 5.08295881e+02 5.09171897e+02 5.18705800e+01 1.76854731e+01
 2.11017529e+01 7.03331989e+00 4.68812185e+01 0.00000000e+00
 0.00000000e+00 6.92233883e+02 7.23989251e+02 7.24426652e+02
 1.94815140e+02 0.00000000e+00 8.56699807e-01 0.00000000e+00
 1.27025645e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.81582739e+02 1.66194801e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.26772707e+00
 0.00000000e+00 2.09371150e+02 0.00000000e+00 4.13650317e+02
 0.00000000e+00 7.03763020e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.70948501e+02 2.38379651e+01
 1.09320641e+02 0.00000000e+00 4.97826500e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.02163922e+02 5.06127779e+01
 0.00000000e+00 2.39866766e+02 2.41906799e+02 2.39866766e+02
 2.41906799e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.54308913e+02 0.00000000e+00 1.22077468e+02
 1.22077468e+02 1.23527058e+02 1.24976647e+02 1.26426237e+02
 1.27875826e+02 1.22077468e+02 1.23527058e+02 1.24976647e+02
 1.26426237e+02 1.27875826e+02 1.29325416e+02 5.82150676e+02
 0.00000000e+00 3.39222781e+02 3.39222781e+02 3.39222781e+02
 3.39222781e+02 3.39222781e+02 3.39222781e+02 3.39222781e+02
 2.13968396e+02 3.39222781e+02 3.39222781e+02 0.00000000e+00
 3.39222781e+02 3.39222781e+02 3.39222781e+02 3.40098797e+02
 3.40974813e+02 3.41850829e+02 3.42726845e+02 3.43602861e+02
 3.44478877e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.32598114e+02 6.25038319e+02 5.20878692e+02 7.84682719e+02
 1.57658016e+02 0.00000000e+00 1.32309442e+02 7.78030693e+01
 4.21773047e+02 4.23425075e+02 4.25077102e+02 4.26729129e+02
 4.28381156e+02 4.30033184e+02 4.31685211e+02 4.33337238e+02
 4.34989266e+02 4.36641293e+02 4.38293320e+02 4.39945348e+02
 4.41597375e+02 4.43249402e+02 4.44901429e+02 4.46553457e+02
 4.48205484e+02 4.49857511e+02 4.51509539e+02 4.53161566e+02
 4.54813593e+02 4.56465621e+02 4.58117648e+02 4.59769675e+02
 4.34613861e+02 1.01258782e+03 8.60958194e+02 7.13724759e+02
 6.47743650e+02 6.47449611e+02 1.17012274e+03 1.17056014e+03
 1.16949336e+03 1.12489479e+03 3.98146740e+02 4.41819486e+02
 1.13774009e+03 4.43808910e+02 4.12525451e+02 3.58709710e+02
 1.05463031e+03 3.61136535e+02 3.85925535e+02 3.87914958e+02
 1.08383556e+03 1.16451258e+03 4.27920927e+02 4.61547617e+02
 4.63537040e+02 4.65526464e+02 4.67515887e+02 4.69505311e+02
 4.71494735e+02 4.73484158e+02 4.75473582e+02 4.77463005e+02
 4.79452429e+02 4.81441852e+02 4.83431276e+02 4.85420699e+02
 4.87410123e+02 4.04289123e+02 4.06278547e+02 4.08267970e+02
 4.10257394e+02 3.73683731e+02 3.75673154e+02 3.77662578e+02
 3.79652001e+02 4.07082715e+02 4.09072139e+02 1.20092235e+03
 1.20135975e+03 1.20179715e+03 1.20223455e+03 1.20267195e+03
 1.20310935e+03 1.20354675e+03 1.20398415e+03 1.20442155e+03
 1.20485895e+03 1.20529636e+03 1.20573376e+03 1.20617116e+03
 1.20660856e+03 1.20704596e+03 1.20748336e+03 1.20792076e+03
 1.20835816e+03 1.20879556e+03 1.20923296e+03 1.20967036e+03
 1.21010776e+03 1.21054517e+03 1.21098257e+03 1.21141997e+03
 1.21185737e+03 1.21229477e+03 1.21273217e+03 1.21316957e+03
 1.21360697e+03 5.65818235e+02 5.32298562e+02 3.87186788e+02
 5.36007492e+02 3.91101290e+02 3.15539481e+02 3.17528904e+02
 3.19518328e+02 5.36035391e+02 5.38024815e+02 7.56001766e+02
 7.57991189e+02 7.54012342e+02 5.46527484e+02 5.49423638e+02
 5.50506331e+02 4.21102005e+02 4.23091429e+02 4.42460615e+02
 4.44450038e+02 4.46439462e+02 4.48428885e+02 4.50418309e+02
 4.52407732e+02 4.54397156e+02 4.56386579e+02 4.58376003e+02
 4.60365426e+02 4.62354850e+02 4.64344273e+02 4.66333697e+02
 4.68323121e+02 4.70312544e+02 4.41811891e+02 8.73647686e+02
 3.97717586e+02 8.76614344e+02 4.14104146e+02 4.16093569e+02
 4.18082993e+02 4.20072416e+02 4.22061840e+02 4.24051263e+02
 4.26040687e+02 4.28030110e+02 4.30019534e+02 4.32008957e+02
 4.33998381e+02 4.35987804e+02 4.33559449e+02 4.35548872e+02
 4.37538296e+02 4.39527719e+02 4.41517143e+02 4.43506566e+02
 4.45495990e+02 4.47485413e+02 4.49474837e+02 4.51464260e+02
 4.53453684e+02 4.55443107e+02 4.57432531e+02 4.44224144e+02
 6.09469265e+02 1.05979268e+03 1.06206924e+03 4.94360209e+02
 4.98604509e+02 3.83080700e+02 3.85070123e+02 3.87059547e+02
 4.23730784e+02 4.25720207e+02 6.43241890e+02 9.13672308e+02
 6.46613424e+02 6.48602847e+02 6.00074763e+02 8.70505182e+02
 4.89187359e+02 4.91176783e+02 4.71788839e+02 4.73778263e+02
 4.37524034e+02 4.49859638e+02 4.51849062e+02 3.92399169e+02
 3.94388592e+02 3.96378016e+02 4.23931030e+02 4.25920454e+02
 4.27909877e+02 4.36182326e+02 4.67245613e+02 4.69235036e+02
 4.71224460e+02 4.73213883e+02 4.75203307e+02 3.83307659e+02
 1.13734737e+03 1.13778477e+03 1.13822217e+03 1.13865957e+03
 7.78991730e+02 1.14180700e+03 4.38695001e+02 4.18168783e+02
 4.38808128e+02 4.45283406e+02 5.04208021e+02 1.15138594e+03
 4.80887085e+02 5.40524985e+02 4.35170937e+02 4.28333486e+02
 4.30322910e+02 4.32312333e+02 4.83950317e+02 4.84655365e+02
 7.24475499e+02 7.25857609e+02 7.27239720e+02 7.28621830e+02
 7.30003940e+02 7.31386051e+02 7.32768161e+02 7.34150271e+02
 7.35532382e+02 7.36914492e+02 7.38296602e+02 7.39678713e+02
 7.41060823e+02 7.42442933e+02 7.43825044e+02 7.45207154e+02
 7.46589264e+02 7.47971375e+02 7.49353485e+02 7.50735595e+02
 7.52117705e+02 7.53499816e+02 7.54881926e+02 7.56264036e+02
 7.57646147e+02 7.59028257e+02 7.60410367e+02 4.84159392e+02
 1.19354280e+03 1.19219322e+03 1.19263062e+03 1.19306802e+03
 1.19350542e+03 1.20674893e+03 1.20718633e+03 4.88917498e+02
 5.39487291e+02 4.16502762e+02 4.34939157e+02 4.84691798e+02
 6.16238721e+02 6.16306200e+02 6.18160665e+02 6.20015130e+02
 5.24648777e+02 7.02690905e+02 7.04545370e+02 7.06399835e+02
 7.08254300e+02 6.12887947e+02 4.17240603e+02 4.19095068e+02
 1.04685818e+03 9.26407774e+02 3.50818149e+02 1.18801820e+03
 5.55243621e+02 4.48368082e+02 5.94204227e+02 1.50829136e+03
 1.50872876e+03 3.88339643e+02 3.84649711e+02 4.52822376e+02
 4.54668406e+02 4.56514436e+02 4.58360466e+02 4.60206496e+02
 4.62052527e+02 2.55497720e+02 2.57343750e+02 9.03660793e+02
 9.04098194e+02 9.04535595e+02 9.04972996e+02 1.17853107e+03
 1.17896847e+03 1.17940588e+03 1.17984328e+03 1.18028068e+03
 1.18071808e+03 1.18115548e+03 1.18159288e+03 1.18203028e+03
 1.18246768e+03 1.18290508e+03 1.00628868e+03 1.00672608e+03
 1.00716348e+03 1.00760088e+03 1.00803828e+03 1.00847568e+03
 1.00891308e+03 1.00935048e+03 1.06288640e+03 4.42433943e+02
 1.13518552e+03 5.29902532e+02 1.17975617e+03 1.18019357e+03
 1.18063097e+03 1.18106837e+03 1.18150577e+03 4.71288920e+02
 1.08282199e+03 1.08325939e+03 3.82887769e+02 3.42001342e+02
 5.86180903e+02 8.91967805e+02 1.85617963e+02 8.94428369e+02
 6.84402442e+02 7.78891161e+02 7.02567811e+02 7.81807210e+02
 1.14950578e+03 1.14994318e+03 1.15357432e+03 1.15401172e+03
 1.15444912e+03 1.15488652e+03 1.15532392e+03 1.15576133e+03
 1.15619873e+03 4.49111653e+02 5.58097958e+02 1.04953674e+03]"
2022-03-13,2022-03-20,319,19,751,1146,65.53228621291449,27.835951134380455,5.956112852664576,71.45575642245481,-15.856048368109736,556.7066021920468,462.2114622500936,0.11674619597335756,"[  0.           0.           0.         ... 576.17503396 524.48302675
 515.97309358]"
2022-03-14,2022-03-21,683,248,190,1628,11.67076167076167,41.95331695331696,36.310395314787705,30.4,-0.17793948059948295,291.38079558762104,159.05060444123177,0.13168361395007078,"[  0.           0.           0.         ... 125.22185922  23.37606278
   0.        ]"
2022-03-15,2022-03-22,734,137,335,1276,26.253918495297807,57.52351097178683,18.66485013623978,35.94420600858369,0.001588325960051984,420.4800497942167,222.34190678936332,0.14915855733582328,"[161.97321135 240.40826683 158.85130259 ... 283.93665785 284.04554693
   0.        ]"
2022-03-16,2022-03-23,689,133,291,1260,23.095238095238095,54.68253968253968,19.3033381712627,34.35655253837072,-0.03520432452767808,282.4299960197505,140.33539719619665,0.4066227968598707,"[456.41124072   1.1665586    0.         ... 136.18220909 136.90130024
 137.62039139]"
2022-03-17,2022-03-24,890,36,390,1417,27.522935779816514,62.80875088214538,4.044943820224719,31.350482315112536,0.29461827967078225,225.13409604529846,163.029501509276,0.332160310268938,"[144.01092538 163.70786311 128.26101556 ... 604.74490567 566.38872719
 566.72917265]"
2022-03-18,2022-03-25,848,24,323,1426,22.6507713884993,59.46704067321178,2.8301886792452833,28.160418482999127,-0.06299957160599434,216.86254603824563,140.40432315797946,0.2886922758461762,"[492.42566114 492.62783688 492.01085445 ... 373.27628101 373.54701035
 312.95099364]"
2022-03-19,2022-03-26,538,12,550,1424,38.62359550561798,37.78089887640449,2.2304832713754648,51.11524163568774,-0.06880871463508043,256.4048695523647,151.21348980882763,0.2787815670479049,"[354.6629754  126.33680349   0.         ... 341.23479575 345.08345182
 355.71429338]"
2022-03-20,2022-03-27,306,54,226,1132,19.964664310954063,27.03180212014134,17.647058823529413,47.28033472803347,0.10957113987747169,145.93815172864046,90.38332055854,0.2558851261424073,"[305.88620495 305.88620495 348.13417654 ...   0.           0.
   0.        ]"
2022-03-21,2022-03-28,710,181,278,1816,15.308370044052863,39.09691629955947,25.492957746478872,34.44857496902107,0.1874133584472043,235.33655731260745,111.38896874333996,0.26327851180457296,"[  0.           0.           0.         ... 147.4104882  125.24752278
  15.20467492]"
2022-03-22,2022-03-29,775,130,204,1502,13.581890812250332,51.597869507323566,16.7741935483871,24.02826855123675,0.11599707434415252,195.71672386410862,115.36585290984102,0.26121031504351067,"[345.04379505  84.42401804 345.92910277 ...   0.         162.0619197
 398.92703874]"
2022-03-23,2022-03-30,417,95,288,1452,19.834710743801654,28.719008264462808,22.781774580335732,47.21311475409836,0.01621352539055443,256.6815398310162,118.9250586491551,0.26263313194169935,"[ 60.95731383  51.91152432 175.29478813 ...  26.47442767  27.05240669
  27.63038571]"
2022-03-24,2022-03-31,957,89,360,1971,18.2648401826484,48.55403348554033,9.299895506792058,29.31596091205212,0.19867332977332686,174.79346666864467,89.90014952190103,0.27887604220340456,"[261.93457901  24.31139065  12.69933799 ...  91.8372236  156.16763991
 402.04442034]"
